LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,Late_Payments,Utilization,Total_Payment,Total_Bill,Payment_Ratio,Age_Group
110000.0,2,2,1,38,0,0,0,0,0,0,195437.0,176420.0,63142.0,39854.0,9293.0,-1288.0,5000.0,10000.0,5048.0,2000.0,39958.0,52000.0,1,0,1.7767,114006.0,482858.0,0.2361061924909756,30-40
30000.0,2,3,2,47,2,2,2,0,0,2,11652.0,12461.0,11970.0,12981.0,14077.0,14367.0,1300.0,0.0,1214.0,1310.0,660.0,0.0,1,4,0.3884,4484.0,77508.0,0.05785134629526894,40-50
40000.0,2,3,1,46,-1,-1,2,0,-1,-1,50.0,1850.0,1056.0,1875.0,299.0,0.0,1800.0,0.0,1000.0,299.0,0.0,0.0,0,1,0.00125,3099.0,5130.0,0.6039758331709218,40-50
310000.0,2,1,1,41,-1,2,-1,-1,-1,0,3640.0,1094.0,9445.0,5202.0,14589.0,11673.0,0.0,9453.0,5206.0,14589.0,0.0,16563.0,0,1,0.011741935483870968,45811.0,45643.0,1.0036587503286303,40-50
200000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,5592.0,0.0,1306.0,1623.0,620.0,849.0,0.0,1306.0,1679.0,620.0,849.0,1264.0,0,0,0.02796,5718.0,9990.0,0.5723150835752177,40-50
230000.0,2,2,1,39,0,0,-2,-2,-2,-2,24510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.10656521739130435,0.0,24510.0,0.0,30-40
450000.0,2,1,1,33,-2,-2,-2,-2,-2,-2,3485.0,2989.0,2278.0,4714.0,768.0,1069.0,3004.0,2289.0,4737.0,771.0,1074.0,370.0,0,0,0.007744444444444444,12245.0,15303.0,0.8001176163094615,30-40
80000.0,2,2,2,34,0,0,0,2,0,0,40570.0,41873.0,88361.0,43671.0,44541.0,47421.0,1983.0,4100.0,0.0,1596.0,3600.0,0.0,0,1,0.507125,11279.0,306437.0,0.03680679289122106,30-40
210000.0,2,2,2,43,0,0,0,0,0,0,209781.0,180962.0,181870.0,159975.0,138349.0,112371.0,6500.0,6601.0,5085.0,4087.0,4220.0,27704.0,0,0,0.9989571428571429,54197.0,983308.0,0.055116957131481556,40-50
130000.0,2,2,3,48,-1,-1,-1,2,0,0,1778.0,0.0,109.0,109.0,109.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0,1,0.013676923076923076,109.0,2105.0,0.051756885090218425,40-50
500000.0,2,1,1,49,-2,-1,-1,-1,-1,-1,1088.0,4007.0,9933.0,14557.0,53328.0,58052.0,4031.0,10021.0,14576.0,53850.0,58332.0,37616.0,0,0,0.002176,178426.0,140965.0,1.2657378374927288,40-50
180000.0,2,2,1,38,-1,2,2,-1,0,0,7098.0,4089.0,0.0,8941.0,5181.0,5181.0,0.0,0.0,8941.0,0.0,0.0,0.0,1,2,0.039433333333333334,8941.0,30490.0,0.2932340690695615,30-40
340000.0,2,1,1,36,1,-1,-1,-1,-1,-1,0.0,544.0,4881.0,717.0,3785.0,10911.0,544.0,4881.0,717.0,3785.0,10911.0,10226.0,0,1,0.0,31064.0,20838.0,1.4906665387014733,30-40
450000.0,2,1,2,37,0,-1,-1,-1,-1,-1,37070.0,17596.0,24965.0,0.0,1649.0,5212.0,17596.0,24965.0,0.0,1649.0,5212.0,535.0,0,0,0.08237777777777777,49957.0,86492.0,0.5775843131814136,30-40
80000.0,2,3,1,49,0,0,0,0,0,0,61267.0,61300.0,61001.0,58759.0,58212.0,56534.0,2179.0,2226.0,2004.0,2132.0,2030.0,2057.0,0,0,0.7658375,12628.0,357073.0,0.03536521841411024,40-50
150000.0,2,3,2,47,-1,-1,-1,-1,-1,-1,2934.0,2843.0,1445.0,2130.0,796.0,2470.0,2843.0,1445.0,2288.0,938.0,2470.0,1073.0,0,0,0.01956,11057.0,12618.0,0.876218400824154,40-50
210000.0,2,1,1,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,40-50
380000.0,2,2,2,38,0,0,0,0,0,0,250755.0,212839.0,173199.0,165476.0,122496.0,117726.0,8339.0,7032.0,7986.0,4170.0,4205.0,9335.0,0,0,0.6598815789473684,41067.0,1042491.0,0.03939310805262774,30-40
400000.0,2,2,1,46,0,0,0,0,0,0,43405.0,39802.0,37115.0,39907.0,35061.0,35969.0,15000.0,15000.0,10000.0,15000.0,20000.0,20000.0,0,0,0.1085125,95000.0,231259.0,0.41079304678716594,40-50
80000.0,2,3,1,52,-2,-2,-2,-2,-2,-2,210.0,-2.0,926.0,-1.0,401.0,0.0,0.0,928.0,0.0,402.0,0.0,0.0,0,0,0.002625,1330.0,1534.0,0.8664495114006515,50+
240000.0,2,1,1,44,-2,-2,-2,-2,-2,-2,2771.0,4756.0,3496.0,4708.0,1522.0,2407.0,4756.0,3496.0,4708.0,1522.0,2407.0,1576.0,0,0,0.011545833333333333,18465.0,19660.0,0.9391689130766492,40-50
120000.0,2,2,1,50,0,0,0,0,0,0,118492.0,119637.0,102228.0,75558.0,47536.0,44749.0,6141.0,4474.0,2647.0,1367.0,1322.0,1500.0,0,0,0.9874333333333334,17451.0,508200.0,0.034338775405794164,40-50
60000.0,2,3,1,63,0,0,0,0,0,0,59471.0,59021.0,49580.0,38140.0,29843.0,27719.0,2400.0,1940.0,1477.0,1025.0,1006.0,1261.0,0,0,0.9911833333333333,9109.0,263774.0,0.03453321960003791,50+
360000.0,2,1,2,54,0,-1,-1,0,0,-1,132387.0,11590.0,70460.0,67357.0,71713.0,27399.0,11606.0,70579.0,10022.0,20000.0,27399.0,71429.0,0,0,0.3677416666666667,211035.0,380906.0,0.554032874166135,50+
50000.0,2,2,1,50,2,2,2,2,2,2,27525.0,28669.0,28569.0,30097.0,29858.0,31229.0,1900.0,650.0,2300.0,550.0,2000.0,0.0,1,6,0.5505,7400.0,175947.0,0.04205788073749062,40-50
360000.0,2,3,1,50,-1,-1,-1,-1,-1,-1,846.0,1831.0,2776.0,0.0,44110.0,0.0,1831.0,2776.0,0.0,44110.0,0.0,2103.0,1,0,0.00235,50820.0,49563.0,1.025340973287063,40-50
30000.0,2,3,1,51,0,0,2,2,2,0,22373.0,25363.0,23582.0,21422.0,18302.0,16527.0,3400.0,1400.0,1000.0,700.0,1000.0,488.0,0,3,0.7457666666666667,7988.0,127569.0,0.06261660264952575,50+
500000.0,2,1,1,53,-2,-2,-1,-1,-1,-1,1200.0,0.0,3609.0,4053.0,0.0,4487.0,0.0,3609.0,4053.0,0.0,4487.0,638.0,0,0,0.0024,12787.0,13349.0,0.9578277153558052,50+
20000.0,2,2,1,54,3,2,3,2,2,2,6329.0,8488.0,8212.0,7931.0,8797.0,8514.0,2415.0,0.0,0.0,1000.0,0.0,500.0,1,6,0.31645,3915.0,48271.0,0.08110291680477295,50+
90000.0,2,2,1,56,-1,-1,-1,-1,-1,-1,1160.0,4701.0,13878.0,6556.0,2947.0,4808.0,4701.0,13882.0,6556.0,2947.0,4808.0,3131.0,0,0,0.012888888888888889,36025.0,34050.0,1.0579718657308155,50+
80000.0,2,3,1,55,0,0,0,0,0,0,59838.0,63860.0,59515.0,48444.0,44372.0,45412.0,10000.0,5000.0,4000.0,4851.0,3000.0,2200.0,0,0,0.747975,29051.0,321441.0,0.09037711313394019,50+
100000.0,2,3,2,54,1,2,2,2,0,0,66212.0,64021.0,66362.0,61417.0,57893.0,58212.0,0.0,6700.0,60.0,2200.0,2500.0,2300.0,0,4,0.66212,13760.0,374117.0,0.03677983951587467,50+
120000.0,2,1,1,51,0,0,0,-1,0,0,82865.0,82741.0,62914.0,60584.0,61412.0,55572.0,3652.0,1258.0,60584.0,1228.0,0.0,0.0,0,0,0.6905416666666667,66722.0,406088.0,0.16430388412392358,50+
100000.0,2,3,3,51,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,50+
150000.0,2,2,1,51,0,0,0,0,0,0,146018.0,147598.0,148393.0,149709.0,107862.0,108623.0,7000.0,7600.0,6000.0,4000.0,4100.0,4300.0,0,0,0.9734533333333333,33000.0,808203.0,0.04083127527208477,50+
10000.0,2,2,1,51,1,2,0,0,0,0,9151.0,8855.0,9828.0,8637.0,8808.0,8995.0,0.0,1133.0,1144.0,315.0,329.0,363.0,0,2,0.9151,3284.0,54274.0,0.060506678949792725,50+
50000.0,2,3,1,52,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,831.0,138.0,658.0,0.0,0.0,831.0,138.0,658.0,0.0,0,1,0.0,1627.0,1627.0,0.9993857493857494,50+
490000.0,2,1,1,53,-2,-2,-2,-2,-2,-2,1700.0,8913.0,0.0,400.0,4186.0,6205.0,8913.0,0.0,400.0,4186.0,6205.0,2025.0,0,0,0.0034693877551020408,21729.0,21404.0,1.015136650315347,50+
50000.0,2,3,2,52,0,0,0,0,0,0,47670.0,48447.0,49493.0,48497.0,18930.0,19329.0,1954.0,2000.0,20567.0,1000.0,664.0,1000.0,0,0,0.9534,27185.0,232366.0,0.11699165544160746,50+
340000.0,2,2,1,57,-1,-1,-1,-1,-1,-1,16729.0,8942.0,10301.0,20793.0,14817.0,4614.0,8942.0,10321.0,20793.0,14817.0,4614.0,7005.0,0,0,0.04920294117647059,66492.0,76196.0,0.8726327808181424,50+
240000.0,2,3,1,51,0,0,0,0,0,0,225614.0,232072.0,204121.0,171051.0,175416.0,179754.0,10473.0,8000.0,30000.0,6000.0,6000.0,20000.0,0,0,0.9400583333333333,80473.0,1188028.0,0.06773656198628147,50+
50000.0,2,3,1,53,2,2,2,2,2,2,40926.0,43236.0,45250.0,46003.0,44193.0,44838.0,3000.0,3000.0,1800.0,0.0,1500.0,2300.0,1,6,0.81852,11600.0,264446.0,0.043865122311843203,50+
500000.0,2,2,1,50,0,0,0,2,0,0,290301.0,296479.0,306661.0,306438.0,298068.0,293489.0,11000.0,15000.0,10000.0,10003.0,10000.0,11000.0,0,1,0.580602,67003.0,1791436.0,0.03740181764695046,40-50
410000.0,2,2,1,50,0,0,0,0,0,0,249152.0,246659.0,248934.0,246011.0,240845.0,213767.0,9000.0,11000.0,10000.0,7500.0,8000.0,8000.0,0,0,0.6076878048780487,53500.0,1445368.0,0.03701476923885873,40-50
280000.0,2,2,1,64,0,0,2,0,0,0,22715.0,37818.0,35497.0,30164.0,7164.0,7164.0,15506.0,17.0,3364.0,0.0,0.0,0.0,0,1,0.081125,18887.0,140522.0,0.13440504401414716,50+
240000.0,2,2,2,59,0,0,0,0,0,0,230026.0,239796.0,231230.0,196471.0,190004.0,161867.0,20000.0,12000.0,7000.0,8000.0,6000.0,6205.0,0,0,0.9584416666666666,59205.0,1249394.0,0.04738693527667391,50+
20000.0,2,1,2,54,0,0,0,0,0,0,17016.0,17909.0,18298.0,18761.0,17781.0,10674.0,1568.0,1737.0,1200.0,0.0,0.0,0.0,0,0,0.8508,4505.0,100439.0,0.044852648347272005,50+
100000.0,2,2,1,55,2,2,2,2,2,2,44400.0,47439.0,48385.0,49285.0,50176.0,51228.0,4100.0,2000.0,2000.0,2000.0,2000.0,0.0,1,6,0.444,12100.0,290913.0,0.04159304811731302,50+
290000.0,2,2,1,52,0,0,0,0,0,0,276377.0,282814.0,288983.0,203517.0,208435.0,212674.0,12880.0,13000.0,8000.0,8600.0,9000.0,4000.0,0,0,0.9530241379310345,55480.0,1472800.0,0.03766971912702395,50+
100000.0,2,3,2,50,0,0,0,2,0,0,82397.0,84027.0,88734.0,86369.0,89994.0,89681.0,3004.0,7500.0,0.0,5001.0,3390.0,4000.0,0,1,0.82397,22895.0,521202.0,0.04392722221476085,40-50
270000.0,2,2,1,65,-1,-1,-1,-1,-1,-1,157.0,0.0,2521.0,5145.0,8422.0,6374.0,0.0,2521.0,5184.0,8422.0,6374.0,0.0,0,0,0.0005814814814814814,22501.0,22619.0,0.9947391688770999,50+
80000.0,2,3,2,57,0,0,0,0,0,0,78312.0,77359.0,76081.0,76526.0,27571.0,28783.0,3459.0,3500.0,1959.0,982.0,2000.0,1482.0,0,0,0.9789,13382.0,364632.0,0.03669991470876196,50+
280000.0,2,1,1,47,4,3,2,2,2,2,127928.0,127530.0,130168.0,131222.0,132758.0,135654.0,3000.0,6000.0,4500.0,5000.0,5000.0,5000.0,1,6,0.4568857142857143,28500.0,785260.0,0.03629366541824947,40-50
30000.0,2,3,1,52,1,-2,-2,-2,-1,0,-190.0,-760.0,-760.0,-760.0,760.0,760.0,0.0,0.0,0.0,1520.0,0.0,0.0,0,1,-0.006333333333333333,1520.0,-950.0,-1.601685985247629,50+
90000.0,2,3,1,53,0,0,0,0,0,0,88363.0,87235.0,88338.0,78994.0,50095.0,48987.0,3200.0,4000.0,2602.0,2000.0,3000.0,2000.0,1,0,0.9818111111111111,16802.0,442012.0,0.03801245664720269,50+
600000.0,2,1,1,53,-2,-2,-2,-2,-2,-2,84300.0,27446.0,0.0,0.0,6677.0,83034.0,27446.0,0.0,0.0,6677.0,83034.0,0.0,0,0,0.1405,117157.0,201457.0,0.5815455330639637,50+
70000.0,2,3,1,54,0,0,0,0,0,0,37717.0,38744.0,40538.0,39489.0,11590.0,11835.0,1655.0,2449.0,2400.0,414.0,431.0,500.0,0,0,0.5388142857142857,7849.0,179913.0,0.043626399279655836,50+
270000.0,2,3,1,58,-2,-2,-2,-2,-2,-2,936.0,1188.0,2078.0,795.0,828.0,1251.0,1188.0,2078.0,795.0,828.0,1251.0,2267.0,0,0,0.0034666666666666665,8407.0,7076.0,1.1879327398615231,50+
260000.0,2,3,1,59,0,0,0,0,0,0,258885.0,261183.0,262546.0,238614.0,195149.0,195771.0,10000.0,11000.0,13067.0,10003.0,8000.0,11488.0,0,0,0.9957115384615385,63558.0,1412148.0,0.04500799844775587,50+
50000.0,2,3,1,59,0,0,-2,-2,-2,-2,25775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5155,0.0,25775.0,0.0,50+
50000.0,2,3,1,53,0,0,0,0,0,0,48549.0,49180.0,48521.0,8731.0,8777.0,9261.0,2277.0,2290.0,1500.0,1000.0,1000.0,2000.0,1,0,0.97098,10067.0,173019.0,0.05818402496821177,50+
70000.0,2,3,2,52,0,0,0,0,0,0,103570.0,105991.0,67243.0,67533.0,28653.0,29253.0,3500.0,2777.0,1751.0,969.0,1004.0,938.0,0,0,1.4795714285714285,10939.0,402243.0,0.02719493640675809,50+
210000.0,2,3,1,55,-1,-1,-2,-1,0,0,3857.0,0.0,0.0,95438.0,96317.0,98400.0,0.0,0.0,95438.0,3393.0,3580.0,3998.0,0,0,0.018366666666666667,106409.0,294012.0,0.3619193709121705,50+
330000.0,2,3,1,50,-1,-1,-2,-2,-2,-1,2064.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,324.0,0.0,0,0,0.0062545454545454545,324.0,2388.0,0.13562159899539555,40-50
200000.0,2,2,1,51,0,0,0,0,0,0,288015.0,148160.0,98651.0,251331.0,255017.0,54705.0,4470.0,9746.0,155858.0,5869.0,1964.0,1938.0,0,0,1.440075,179845.0,1095879.0,0.16411012154615467,50+
220000.0,2,1,1,51,-2,-2,-2,-2,-2,-2,3315.0,2625.0,4863.0,1917.0,809.0,709.0,2625.0,4863.0,1917.0,809.0,709.0,1195.0,0,0,0.015068181818181817,12118.0,14238.0,0.8510429103167357,50+
50000.0,2,3,1,52,0,0,0,0,0,0,11463.0,12763.0,14149.0,15162.0,15463.0,15788.0,1500.0,1600.0,1252.0,553.0,574.0,747.0,0,0,0.22926,6226.0,84788.0,0.07342933635259291,50+
20000.0,2,2,1,53,0,0,0,0,0,0,19594.0,19502.0,19431.0,20290.0,20293.0,19665.0,2000.0,1700.0,1500.0,700.0,750.0,1000.0,0,0,0.9797,7650.0,118775.0,0.06440695089917155,50+
30000.0,2,2,2,53,-1,-1,0,0,0,0,356.0,15666.0,16863.0,7380.0,8580.0,10000.0,15700.0,2000.0,2000.0,1200.0,2200.0,0.0,1,0,0.011866666666666666,23100.0,58845.0,0.3925500458824729,50+
280000.0,2,2,1,56,2,0,0,0,0,0,284128.0,284204.0,284041.0,283396.0,213294.0,213384.0,9970.0,10261.0,17003.0,7657.0,7750.0,7861.0,1,1,1.0147428571428572,60502.0,1562447.0,0.03872256868708591,50+
60000.0,2,3,1,60,0,0,0,0,0,0,57974.0,57637.0,56594.0,57097.0,56854.0,58325.0,2810.0,2648.0,2050.0,2084.0,2437.0,1968.0,0,0,0.9662333333333334,13997.0,344481.0,0.04063202141185897,50+
200000.0,2,3,1,50,0,0,0,0,0,0,8413.0,8611.0,15818.0,21813.0,20890.0,29890.0,5000.0,8000.0,10000.0,10000.0,10000.0,4686.0,0,0,0.042065,47686.0,105435.0,0.45227436549186234,40-50
230000.0,2,2,2,51,0,0,0,0,0,0,213457.0,226037.0,213682.0,219016.0,172407.0,163690.0,17000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0.9280739130434783,67000.0,1208289.0,0.05545026442327587,50+
230000.0,2,1,1,51,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,496.0,496.0,1,0,0.0,992.0,496.0,1.9959758551307847,50+
100000.0,2,3,1,49,0,0,0,0,0,0,62049.0,58158.0,57952.0,58627.0,46055.0,43176.0,2247.0,2900.0,2408.0,1689.0,1820.0,2040.0,0,0,0.62049,13104.0,326017.0,0.040194099712285825,40-50
80000.0,2,2,1,49,0,0,0,0,0,0,83888.0,83503.0,82265.0,81974.0,81253.0,78343.0,3900.0,3000.0,3500.0,3200.0,3800.0,3300.0,0,0,1.0486,20700.0,491226.0,0.042139377517929594,40-50
80000.0,2,2,2,51,0,0,0,0,0,-1,80106.0,43289.0,21017.0,12883.0,-217.0,45966.0,1400.0,1500.0,1000.0,0.0,46700.0,1700.0,1,0,1.001325,52300.0,203044.0,0.25757836932699646,50+
70000.0,2,2,1,57,0,0,0,0,0,0,18379.0,19571.0,22729.0,24346.0,24940.0,25539.0,1500.0,3500.0,2000.0,1000.0,1000.0,1500.0,0,0,0.2625571428571429,10500.0,135504.0,0.07748791557507104,50+
200000.0,2,1,1,54,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,50+
20000.0,2,2,1,51,2,2,2,2,0,0,17612.0,18820.0,19717.0,18701.0,18726.0,18501.0,1800.0,1500.0,0.0,1000.0,1000.0,1000.0,0,4,0.8806,6300.0,112077.0,0.056210853155837896,50+
200000.0,2,2,1,50,-2,-1,0,0,-1,0,3414.0,6640.0,7428.0,10234.0,5380.0,7532.0,6640.0,1025.0,10249.0,5380.0,5000.0,2261.0,0,0,0.01707,30555.0,40628.0,0.7520490290186812,40-50
50000.0,2,2,1,55,0,0,0,0,0,0,23605.0,27856.0,16386.0,15511.0,15664.0,19761.0,5856.0,3386.0,5411.0,5664.0,5761.0,3866.0,0,0,0.4721,29944.0,118783.0,0.25208782327586204,50+
360000.0,2,2,1,52,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0,1,0.0,207.0,0.0,207.0,50+
200000.0,2,3,2,49,-1,-1,-1,-1,-1,-1,1801.0,181.0,4095.0,5711.0,21420.0,6719.0,181.0,4126.0,5711.0,21520.0,6719.0,150.0,0,0,0.009005,38407.0,39927.0,0.9619064315768383,40-50
90000.0,2,2,1,55,2,2,2,0,0,0,83040.0,81998.0,83674.0,80890.0,31565.0,33049.0,900.0,4003.0,3000.0,3000.0,3000.0,2000.0,1,3,0.9226666666666666,15903.0,394216.0,0.04034072604682193,50+
50000.0,2,3,2,59,0,0,0,0,2,2,50761.0,50185.0,59509.0,31495.0,30552.0,29556.0,2500.0,2600.0,6000.0,1300.0,0.0,1300.0,0,2,1.01522,13700.0,252058.0,0.05435235401235425,50+
400000.0,2,2,1,48,0,0,0,0,0,0,352730.0,335226.0,317661.0,319004.0,316611.0,314106.0,12370.0,15012.0,13000.0,12055.0,13368.0,12000.0,0,0,0.881825,77805.0,1955338.0,0.03979105413434704,40-50
110000.0,2,3,1,51,0,0,0,0,0,0,105476.0,109153.0,109501.0,105290.0,78812.0,78503.0,5436.0,5007.0,5290.0,8812.0,8503.0,8200.0,0,0,0.9588727272727273,41248.0,586735.0,0.07030078263477953,50+
50000.0,2,3,1,58,1,2,2,2,0,0,24135.0,23454.0,26755.0,26026.0,27310.0,29729.0,0.0,4000.0,0.0,2000.0,3000.0,0.0,1,4,0.4827,9000.0,157409.0,0.05717552887364208,50+
500000.0,2,1,1,58,1,-1,0,-1,0,0,-1.0,33982.0,37844.0,9441.0,12700.0,19267.0,35436.0,37311.0,9442.0,5001.0,10001.0,95478.0,1,1,-2e-06,192669.0,113233.0,1.7015119133829062,50+
150000.0,2,3,1,65,-2,-2,-2,-2,-2,-2,0.0,0.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0,0,0.0,500.0,500.0,0.998003992015968,50+
300000.0,2,4,1,54,1,-2,-2,-2,-2,-2,0.0,0.0,1702.0,0.0,0.0,0.0,0.0,1702.0,0.0,0.0,0.0,0.0,0,1,0.0,1702.0,1702.0,0.9994128009395185,50+
50000.0,2,2,1,56,0,0,0,0,0,0,48703.0,48836.0,48049.0,47060.0,19171.0,18624.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,0,0,0.97406,9000.0,230443.0,0.03905504157192203,50+
300000.0,2,1,1,59,-1,-1,-1,-1,-1,-1,12982.0,10114.0,10195.0,34010.0,20854.0,64741.0,11138.0,10217.0,34039.0,20854.0,64741.0,39441.0,0,0,0.04327333333333333,180430.0,152896.0,1.1800754756470042,50+
290000.0,2,2,1,49,0,0,0,0,0,0,282538.0,281749.0,238490.0,86202.0,83155.0,84927.0,10711.0,12915.0,2962.0,2863.0,2996.0,3257.0,1,0,0.9742689655172414,35704.0,1057061.0,0.033776637510382554,40-50
500000.0,2,2,1,52,0,0,0,0,0,0,588000.0,277559.0,288835.0,281810.0,273700.0,269552.0,17559.0,36500.0,20000.0,36000.0,20000.0,80013.0,0,0,1.176,210072.0,1979456.0,0.10612607396877022,50+
140000.0,2,3,1,50,-1,2,-1,-1,-1,-1,845.0,845.0,1690.0,0.0,1690.0,0.0,0.0,1690.0,0.0,1690.0,0.0,845.0,1,1,0.006035714285714286,4225.0,5070.0,0.8331690001971997,40-50
350000.0,2,5,1,49,1,-2,-2,-2,-2,-2,0.0,36011.0,8978.0,11925.0,8574.0,5417.0,36011.0,8978.0,11975.0,8574.0,5417.0,1828.0,0,1,0.0,72783.0,70905.0,1.0264716667136773,40-50
180000.0,2,2,2,49,0,0,0,0,0,0,56677.0,35062.0,32721.0,32627.0,28272.0,26984.0,1600.0,1600.0,1500.0,1000.0,968.0,1000.0,0,0,0.3148722222222222,7668.0,212343.0,0.03611121576310138,40-50
390000.0,2,1,1,48,1,-1,-1,-1,-1,-1,0.0,5660.0,3730.0,9526.0,0.0,2680.0,5660.0,3730.0,9526.0,0.0,2680.0,200.0,0,1,0.0,21796.0,21596.0,1.0092142427188961,40-50
50000.0,2,1,2,52,-1,0,0,0,0,-1,28594.0,33080.0,29233.0,23340.0,-300.0,31031.0,5000.0,3000.0,1000.0,0.0,31331.0,0.0,0,0,0.57188,40331.0,144978.0,0.2781851164651432,50+
50000.0,2,1,2,51,0,0,0,0,0,0,43273.0,44652.0,46331.0,47896.0,47266.0,48002.0,2800.0,2795.0,2750.0,1130.0,1314.0,1159.0,0,0,0.86546,11948.0,277420.0,0.043068116689075446,50+
150000.0,2,1,2,52,0,0,0,0,0,0,126810.0,58955.0,29332.0,36796.0,19912.0,23126.0,5000.0,13003.0,15000.0,11000.0,10000.0,3000.0,0,0,0.8454,57003.0,294931.0,0.1932750600138337,50+
200000.0,2,1,1,49,-1,-1,-1,-1,-2,-2,413.0,0.0,103.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,225.0,0,0,0.002065,328.0,516.0,0.6344294003868471,40-50
180000.0,2,1,2,53,-2,-2,-2,-2,-2,-2,-1580.0,-1580.0,-1580.0,-1580.0,-1580.0,-1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.008777777777777778,0.0,-9480.0,-0.0,50+
50000.0,2,2,1,50,0,0,0,2,0,0,12699.0,13734.0,17634.0,17053.0,17394.0,18563.0,1247.0,4147.0,0.0,624.0,1451.0,0.0,0,1,0.25398,7469.0,97077.0,0.07693813222357279,40-50
110000.0,2,1,1,51,0,0,0,0,0,0,103701.0,102318.0,92724.0,94573.0,65034.0,66241.0,3771.0,3656.0,3687.0,2476.0,2406.0,2427.0,0,0,0.9427363636363636,18423.0,524591.0,0.03511872083447708,50+
310000.0,2,2,1,62,0,0,0,0,0,0,113529.0,116101.0,119953.0,119583.0,120837.0,99114.0,5000.0,6000.0,5005.0,5000.0,4000.0,3000.0,0,0,0.3662225806451613,28005.0,689117.0,0.04063890364204679,50+
80000.0,2,3,2,60,0,0,0,0,0,0,37298.0,19025.0,12720.0,14169.0,13828.0,1664.0,3000.0,3000.0,2030.0,3000.0,1000.0,839.0,0,0,0.466225,12869.0,98704.0,0.13037840028367356,50+
80000.0,2,3,1,54,0,0,0,0,0,0,55498.0,56368.0,42486.0,24500.0,28900.0,29400.0,2000.0,2000.0,1600.0,5000.0,1000.0,600.0,0,0,0.693725,12200.0,237152.0,0.05144358283471008,50+
240000.0,2,1,1,53,-2,-2,-1,-1,-2,-2,0.0,0.0,2007.0,-40.0,-40.0,8091.0,0.0,2007.0,40.0,0.0,8131.0,0.0,0,0,0.0,10178.0,10018.0,1.0158698472901486,50+
210000.0,2,2,1,54,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,225.0,760.0,0.0,0.0,0.0,225.0,760.0,0.0,0.0,0,0,0.0,985.0,985.0,0.9989858012170385,50+
30000.0,2,2,2,50,0,0,0,0,0,0,25416.0,26260.0,24084.0,23631.0,29863.0,29369.0,1389.0,1602.0,1563.0,8500.0,1100.0,500.0,0,0,0.8472,14654.0,158623.0,0.0923819850716159,40-50
80000.0,2,1,1,52,0,0,0,0,0,0,34243.0,35240.0,36275.0,37290.0,38030.0,38838.0,1570.0,1605.0,1620.0,1360.0,1420.0,1500.0,0,0,0.4280375,9075.0,219916.0,0.041265568373522736,50+
70000.0,2,3,1,49,2,2,2,2,2,2,19954.0,21024.0,21790.0,21142.0,23772.0,24930.0,1700.0,1400.0,0.0,3000.0,1700.0,1340.0,1,6,0.28505714285714284,9140.0,132612.0,0.06892235301214814,40-50
50000.0,2,3,2,50,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,40-50
180000.0,2,3,1,64,-2,-2,-2,-2,-2,-2,18084.0,1703.0,3681.0,21325.0,2228.0,856.0,1703.0,3697.0,21330.0,2228.0,1531.0,16934.0,0,0,0.10046666666666666,47423.0,47877.0,0.9904966790592756,50+
160000.0,2,2,1,60,-2,-2,-2,-2,-2,-2,16060.0,1605.0,4200.0,2461.0,0.0,0.0,1605.0,4200.0,2461.0,0.0,0.0,230.0,0,0,0.100375,8496.0,24326.0,0.3492415834258232,50+
